,종별,기관명,전화번호,주소,경도,위도
251,요양병원,광주시립제2요양병원,062-612-9870,광주광역시 남구 덕남길 100,126.8976495,35.09388264
252,종합병원,전라북도 남원의료원,063-620-1236,전라북도 남원시 충정로 365,127.4067661,35.43217733
253,종합병원,성남시의료원,031-738-7286,경기도 성남시 수정구 수정로171번길 10,127.1390577,37.44498456
254,종합병원,세종충남대학교병원,044-995-4405,세종특별자치시 보듬7로 20,127.2579427,36.51951336
255,종합병원,의료법인인당의료재단부민병원,051-330-3233,부산광역시 북구 만덕대로 59,129.011216,35.21196445
256,종합병원,학교법인동은학원순천향대학교부속구미병원,054-468-9570,경상북도 구미시 1공단로 179,128.3821703,36.10341593
257,병원,(의료)청주병원,043-220-1234,충청북도 청주시 상당구 상당로 163,127.4887414,36.64308618
258,종합병원,강원도속초의료원,033-630-6041,강원특별자치도 속초시 영랑호반길 3,128.5875889,38.21591429
259,요양병원,계룡장수요양병원,042-840-7676,충청남도 계룡시 엄사면 향적산길 48-8,127.2173436,36.28610813
260,요양병원,고은요양병원,032-715-5933,인천광역시 중구 연안부두로21번길 11-12,126.6050351,37.45573093
261,병원,김제우석병원,063-540-5286,전라북도 김제시 서암4길 45,126.8808637,35.80717341
262,병원,대구병원,053-311-2001,대구광역시 북구 칠곡중앙대로 194,128.5487688,35.91328062
263,요양병원,바른요양병원,033-762-0100,강원특별자치도 원주시 판부면 치악로 1139,127.9908842,37.29315603
264,요양병원,봄날요양병원,032-464-9101,인천광역시 남동구 인주대로 806,126.7267669,37.4483617
265,종합병원,비에스 종합병원,032-290-0004,인천광역시 강화군 강화읍 충렬사로 31,126.4857297,37.73606459
266,종합병원,빛고을전남대학교병원,062-670-9445,광주광역시 남구 덕남길 80,126.8962749,35.09426771
267,종합병원,서광병원,062-600-8044,광주광역시 서구 금화로59번길 6,126.8557328,35.13259621
268,요양병원,서원요양병원,043-233-6000,충청북도 청주시 서원구 남이면 남석로 316-26,127.429717,36.58217701
269,병원,성서병원,053-584-6655,대구광역시 달서구 달구벌대로 1152,128.4932207,35.8510538
270,요양병원,송도하나요양병원,032-438-0808,인천광역시 미추홀구 아암대로253번길 36,126.6355969,37.43989892
271,요양병원,의료법인 자운의료재단 강남요양병원,031-311-0700,경기도 시흥시 수인로3325번길 10,126.7882135,37.4381992
272,병원,의료법인명문의료재단대구기독병원,053-606-1646,대구광역시 달서구 달구벌대로 1750,128.556865,35.8570263
273,종합병원,의료법인영경의료재단전주병원,063-220-7579,전라북도 전주시 완산구 한두평3길 13,127.1247632,35.81516415
274,요양병원,인일요양병원,032-863-0051,인천광역시 미추홀구 미추홀대로 699,126.6798503,37.45997606
275,종합병원,인천기독병원,032-270-8115,인천광역시 중구 답동로30번길 10,126.6320698,37.47117756
276,요양병원,인천드림요양병원,032-887-7600,인천광역시 미추홀구 경인로 46,126.6482774,37.46417222
277,종합병원,인천적십자병원,032-899-4469,인천광역시 연수구 원인재로 263,126.6895889,37.41841971
278,병원,전라남도강진의료원,061-430-1193,전라남도 강진군 강진읍 탐진로 5,126.7581407,34.63749893
279,종합병원,전라남도순천의료원,061-759-9650,전라남도 순천시 서문성터길 2,127.4831971,34.95760615
280,종합병원,전주고려병원,063-240-7488,전라북도 전주시 덕진구 안덕원로 367,127.1673162,35.84009687
281,요양병원,천진요양병원,032-577-9777,인천광역시 서구 건지로 264,126.6715079,37.49889489
282,요양병원,춘천새윤요양병원,033-264-3100,강원특별자치도 춘천시 퇴계공단길 40,127.7357871,37.84449802
283,요양병원,토마스요양병원,033-253-5000,강원특별자치도 춘천시 영서로 1925-9,127.7548495,37.84667953
284,병원,트리니티병원,02-2015-9509,서울특별시 강남구 봉은사로 535,127.0586744,37.51425813
285,요양병원,평화요양병원,042-250-9124,대전광역시 중구 대전천서로 745,127.408482,36.34735307
286,요양병원,에스알씨노인전문병원,031-799-8009,경기도 광주시 초월읍 경수길 25,127.287081,37.41948735
287,종합병원,근로복지공단 대전병원,042-670-5410,대전광역시 대덕구 계족로 637,127.4281175,36.36926654
288,종합병원, (의)영훈의료재단유성선병원,042-609-1952,대전광역시 유성구 북유성대로 93,127.3249905,36.37513316
289,종합병원,(의)대전선병원,042-220-8017,대전광역시 중구 목중로 29,127.4104197,36.33593926
290,요양병원,연세나을암요양병원,031-949-4188,경기도 파주시 경의로 1108,126.7602246,37.71616646
291,종합병원,의료법인은성재단좋은강안병원,051-610-9770,부산광역시 수영구 수영로 493,129.1106007,35.15017251
292,종합병원,창원경상국립대학교병원,055-214-1237,경상남도 창원시 성산구 삼정자로 11,128.707849,35.19926241
293,종합병원,의정부을지대학교병원,031-951-3329,경기도 의정부시 동일로 712,127.0506957,37.75182904
294,종합병원,의료법인 명지의료재단 명지병원,043-640-8472,충청북도 제천시 내토로 991,128.2339489,37.16343019
295,종합병원,의료법인 석경의료재단 센트럴병원,031-8041-3537,경기도 시흥시 공단1대로 237,126.7279826,37.3368442
296,종합병원,건국대학교 충주병원,043-840-8535,충청북도 충주시 국원대로 82,127.9290736,36.9793167
297,종합병원,드림병원,053-640-8822,대구광역시 남구 대명로 153,128.5744644,35.83961417
298,종합병원,근로복지공단 안산병원,031-500-1006,경기도 안산시 상록구 구룡로 87,126.8739908,37.31678675
299,종합병원,근로복지공단 인천산재병원,032-500-0116,인천광역시 부평구 무네미로 446,126.7540178,37.47597299
300,종합병원,의료법인정화의료재단(봉생병원),051-664-4040,부산광역시 동구 중앙대로 401,129.0505616,35.13086197
301,종합병원,청주성모병원,043-219-8551,충청북도 청주시 청원구 주성로 173-19  (주중동),127.4856059,36.673536
302,요양병원,백재활요양병원,061-373-0500,전라남도 화순군 화순읍 대교로 147-10,126.9966015,35.0638581
303,종합병원,(의)영문의료재단 다보스병원,031-8021-2121,경기도 용인시 처인구 백옥대로1082번길 18 다보스종합병원 (김량장동),127.2114648,37.2314883
304,종합병원,부천우리병원,032-672-4100,경기도 부천시 소사로 726,126.8052433,37.520851
305,요양병원,공주에덴요양병원,041-858-9900,충청남도 공주시 치미마을길 4 (신관동),127.1270196,36.4754539
306,요양병원,성북서울요양병원,02-6312-3717,서울특별시 성북구 종암로 31 (종암동),127.03588,37.5931073
307,요양병원,송파그랜드요양병원,02-406-0999,서울특별시 송파구 마천로 238 윤진프라자타워 (마천동),127.1437825,37.4996465
308,병원,의료법인 수지의료재단 용인수지병원,031-262-0050,"경기도 용인시 수지구 풍덕천로22번길 15 수지요양병원 지하1,지상2~6층 (풍덕천동)",127.0848582,37.3168605
309,요양병원,화순군립요양병원,061-379-6027,전라남도 화순군 화순읍 서양로 330 (),127.0024521,35.0618654
310,요양병원,정다운요양병원,063-530-1009,전라북도 정읍시 관통로 27 (시기동),126.8607906,35.5640726
311,요양병원,신홍도요양병원,053-526-5991,"대구광역시 달서구 용산로 141 그랜드M 타워 지하2,지상2,10,11,15층동 (용산동)",128.5301098,35.850151
312,종합병원,창원한마음병원,055-225-0703,경상남도 창원시 의창구 용동로57번길 8 (사림동),128.6865915,35.2212186
313,종합병원,계명대학교 대구동산병원,053-250-8584,대구광역시 중구 달성로 56,128.5825231,35.87017964
314,종합병원,충청북도 청주의료원,043-279-2716,충청북도 청주시 서원구 흥덕로 48  (사직동),127.4730326,36.6402026
315,종합병원,대구 굿모닝병원,053-620-9100,대구광역시 남구 성당로 224 (대명동),128.5740875,35.8530071
316,종합병원,대산의료재단 익산병원,063-840-9226,전라북도 익산시 무왕로 969,126.9665525,35.96172774
317,종합병원,대전한국병원,042-606-1400,대전광역시 동구 동서대로 1672  (성남동),127.4358152,36.3482008
318,요양병원,효드림요양병원,063-547-5000,전라북도 김제시 화동길 135,126.8949796,35.79867973
319,종합병원,차의과학대학교 강남차병원,02-3468-3447,"서울특별시 강남구 논현로 566 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",127.035055,37.5067941
320,병원,의료법인 제중원 제남병원,054-832-2036,경상북도 의성군 봉양면 도리원2길 41 (),128.5821659,36.2999848
321,종합병원,해피뷰병원,062-519-9001,광주광역시 북구 경열로 216-0 해피뷰병원,126.906773,35.1586417
322,종합병원,중앙대학교광명병원,02-2610-9142,경기도 광명시 덕안로 110 (일직동),126.8859166,37.4246643
323,요양병원,비오메드요양병원,070-4620-2609,전라남도 화순군 도곡면 온천1길 59 (),126.90213,35.0297286
324,요양병원,서울에이스요양병원,02-961-4705,서울특별시 동대문구 고산자로 379 (용두동),127.0377202,37.5736477
325,요양병원,만인요양병원,063-273-0075,전라북도 전주시 덕진구 발단길 5 (송천동2가),127.1156571,35.87122287
326,요양병원,더드림요양병원,031-853-7919,"경기도 의정부시 용민로 198 월드본타워 4,8,9,10층 (민락동)",127.0939686,37.746161
327,요양병원,춘천시노인전문병원,033-240-7522,강원특별자치도 춘천시 동면 세실로 252 (),127.7565357,37.8803661
328,종합병원,강원특별자치도 원주의료원,033-760-4994,강원특별자치도 원주시 서원대로 387  (개운동),127.949225,37.332608
329,요양병원,중앙효요양병원,051-208-8601,"부산광역시 사하구 낙동대로 565 (하단동, 호서부산빌딩)",128.9626711,35.113941
330,요양병원,의료법인이은의료재단 이은요양병원,055-321-1141,경상남도 김해시 상동면 상동로 194,128.8936293,35.30169004
331,요양병원,부천요양병원,1588-2890,경기도 부천시 길주로 321 (중동),126.7785692,37.5032389
332,요양병원,햇살요양병원,02-2244-5533,"서울특별시 동대문구 장한로 152 지하1~2층, 지상3 ~10층 (장안동)",127.0721814,37.5740057
333,요양병원,도화요양병원,032-865-0033,인천광역시 미추홀구 경인로 302 (도화동),126.6738494,37.4597581
334,요양병원,우리효요양병원,070-4421-3781,경기도 의왕시 경수대로 361-9 인현빌딩 (오전동),126.9390814,37.3965662
335,요양병원,한국효요양병원,02-357-0357,"서울특별시 은평구 은평로 170 6층,7층,8층 (응암동, 상현빌딩동)",126.9266658,37.601101
336,요양병원,서광요양병원,062-612-8018,"광주광역시 서구 금화로 59 1,2,3,4,5층 (금호동)",126.8554246,35.13229506
337,병원,아너스힐병원,031-8049-7650,경기도 김포시 통진읍 흥신로 320-10,126.6084074,37.6839349
338,요양병원,의료법인 범문의료재단 진요양병원,031-544-7701,"경기도 포천시 소흘읍 송우로 80 (황금프라자 3,4,6층)",127.1406475,37.8303809
339,요양병원,의료법인 아주효성의료재단 효성요양병원,031-232-8636,경기도 화성시 효행로 1063 메디프렌드 (진안동),127.0431469,37.2149941
340,의원,(재)천주교서울대교구유지재단 전진상의원,02-802-9313,서울특별시 금천구 탑골로3가길 22 전진상사회복지관 (시흥동),126.9107378,37.4525764
341,요양병원,대전기독요양병원,042-670-1200,대전광역시 동구 계족로 189  (대동),127.4417122,36.3301564
342,종합병원,인천힘찬종합병원,032-459-3011,인천광역시 남동구 논현로 72-0 인천힘찬종합병원,126.7146868,37.4010623
343,요양병원,일산자애병원,031-919-9942,"경기도 고양시 일산동구 고봉로 20-21 양우로데오랜드 304,305,401,503,506~509호 (장항동)",126.7657487,37.6636895
344,요양병원,의료법인 미소들노인전문병원,02-2067-9185,"서울특별시 구로구 고척로21나길 88-41 (개봉동, 미소들병원)",126.841198,37.5029058
345,요양병원,학교법인 대우학원 아주대학교요양병원,031-5174-5168,경기도 수원시 영통구 월드컵로150번길 21 아주대학교요양병원 (원천동),127.0491267,37.2791279
346,종합병원,광주현대병원,062-570-0220,광주광역시 북구 설죽로 291  (용봉동),126.897925,35.185676
347,병원,엘병원,031-580-5989,경기도 남양주시 퇴계원읍 퇴계원로 20 지하2~지상7층 일부제외호,127.1410487,37.6487335
348,요양병원,의료법인 성원의료재단 영도참편한 요양병원,051-403-9971,"부산광역시 영도구 동삼서로 21 (동삼동, 영도참편한요양병원)",129.0686962,35.0808554
